2025-12-12 00:00:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 03:52:58 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 03:54:28 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 03:55:58 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 03:57:28 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 03:58:58 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:00:28 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:01:58 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:03:28 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:04:58 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:06:29 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:07:59 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:09:29 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:10:59 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:12:29 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:14:00 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:15:30 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:17:00 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:18:30 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:20:00 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:21:30 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:23:00 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:24:31 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:26:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:27:31 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:29:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:30:31 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:32:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:33:31 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:35:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:36:31 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:38:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:39:32 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:41:02 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:42:32 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 04:44:02 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
